,V11,Val.condapproach,Val.evapapproach,Val.instantikwtr,Val.condsattemp,Val.evapsattemp,Val.compressordischargetemp,Val.lchwt,Val.rchwt,Val.lcdwt,Val.rcdwt,Val.cteffectiveness,Val.wetbulbtemp,Val.outsidetemp
228,2015-05-13,1.637499331,2.566964254,0.556811825,87.55535714,50.50357143,116.7883929,53.07053571,61.55178571,85.91785714,79.78928571,48.94287304,74.44560979,84.99232143
229,2015-05-14,1.889999005,2.21499977,0.552774723,90.375,51.805,119.195,54.02,62.83,88.485,81.56,47.80845065,76.06104899,84.884
230,2015-05-17,2.213332633,2.613332627,0.524268567,90.73333333,53.17333333,118.22,55.78666667,65.3,88.52,80.70666667,45.24924067,75.52971848,85.808
231,2015-05-21,2.067568191,2.482432443,0.577846395,94.41216216,52.55810811,124.1864865,55.04054054,63.55,92.34459459,84.51621622,47.81765065,76.67914445,92.63081081
232,2015-05-22,1.886486773,2.370270695,0.620550116,94.88108108,50.95675676,127.1081081,53.32702703,62.01351351,92.99459459,85.53243243,47.69435562,77.26480617,95.50594595
233,2015-05-24,2.005768544,2.34528366,0.578436152,92.96415094,51.47924528,123.7283019,53.8245283,62.65660377,90.90566038,83.46037736,44.76699438,75.33494491,89.15169811
234,2015-05-25,1.879411434,2.612745215,0.593821933,91.59607843,50.67941176,123.1627451,53.29215686,62.14607843,89.71666667,82.65196078,45.67145502,74.72566869,92.07235294
235,2015-05-26,1.867646381,2.604902191,0.607799926,92.75392157,50.67254902,124.7921569,53.27745098,62.05392157,90.88627451,83.79803922,45.02724714,75.25209294,92.05647059
236,2015-05-27,1.846666468,2.885000417,0.601207612,91.245,50.46166667,122.82,53.34666667,61.86,89.39833333,82.53666667,43.6635006,73.54803539,88.022
237,2015-05-28,1.93095236,2.256097378,0.57517045,91.81666667,51.80952381,121.8119048,54.12380952,62.93571429,89.88571429,83.05952381,45.8315839,75.88594357,84.86
238,2015-05-29,1.693878182,2.177551506,0.617570082,93.18979592,50.73673469,125.3714286,52.91428571,62.26938776,91.49591837,84.83061224,46.08814953,76.76604434,93.4755102
239,2015-05-31,1.978846038,2.284615148,0.523659299,88.47884615,51.42884615,116.9942308,53.71346154,63.20384615,86.5,79.53461538,47.92736942,74.16518228,86.40846154
240,2015-06-01,2.272549633,3.140196067,0.554275337,92.08529412,51.21568627,122.9196078,54.35588235,63.44019608,89.8127451,81.57941176,48.27211039,74.27788995,87.57764706
241,2015-06-02,2.02058822,2.917647109,0.562991113,91.12058824,51.35686275,121.7166667,54.2745098,63.21764706,89.1,81.68431373,48.37237424,75.63964068,87.68352941
242,2015-06-03,1.851351666,2.778378505,0.581768386,90.17972973,50.82162162,120.7837838,53.6,63.12972973,88.32837838,81.51351351,48.40776284,75.41352624,91.71621622
243,2015-06-04,2.281132821,2.684905432,0.539113046,93.32075472,52.63207547,123.5584906,55.31698113,64.00566038,91.03962264,82.76226415,51.68701751,77.40141752,90.62226415
244,2015-06-07,1.890565409,2.281131679,0.571120041,91.69811321,51.72641509,121.9528302,54.00754717,62.71698113,89.80754717,82.76792453,46.74225413,75.62337929,88.83245283
245,2015-06-08,1.687254528,2.506863233,0.588469761,90.33823529,50.6745098,121.2617647,53.18137255,62.30392157,88.65098039,82.25882353,46.97235238,75.14348034,90.65176471
246,2015-06-09,1.77159137,2.299999913,0.573564049,90.98666667,51.42333333,120.9444444,53.72333333,62.49111111,89.16444444,82.50222222,46.67824109,75.15379856,90.202
247,2015-06-10,2.009804223,2.752941435,0.580461949,92.22254902,51.07647059,123.5490196,53.82941176,62.65882353,90.2127451,82.81372549,47.16202678,75.34641622,90.18411765
248,2015-06-11,2.199020008,3.044117569,0.555976069,92.08137255,51.46862745,122.9196078,54.5127451,63.00588235,89.88235294,81.85392157,49.09088231,74.56789792,87.43647059
249,2015-06-12,2.238775292,3.681633306,0.582741823,92.7122449,50.14285714,124.6938776,53.8244898,62.55714286,90.47346939,82.15918367,48.98485739,74.61546561,90.41183673
250,2015-06-14,2.399999031,2.773076729,0.529620487,92.36153846,51.93653846,122.2076923,54.70961538,63.51346154,89.96153846,81.43269231,46.30192971,73.02190657,83.55615385
251,2015-06-15,2.247058942,3.035294247,0.553980483,91.63921569,50.81666667,122.4901961,53.85196078,62.79901961,89.39215686,81.23039216,47.08325229,73.45717638,85.08588235
252,2015-06-16,2.168627573,2.958824076,0.545616098,90.4245098,50.81470588,121.0588235,53.77352941,63.31862745,88.25588235,80.21960784,47.19337286,72.81436068,83.39352941
253,2015-06-17,2.374000326,3.407999848,0.529823194,92.04,52.75,121.984,56.158,64.628,89.666,80.619,47.85842783,72.6262216,82.724
254,2015-06-18,2.512871696,3.532673311,0.518473274,92.05544554,53.01089109,121.8366337,56.54356436,65.03663366,89.54257426,80.25544554,47.1565107,72.61535783,79.56633663
255,2015-06-19,2.465306492,4.140816043,0.537597916,92.84489796,53.13061224,123.3408163,57.27142857,65.44285714,90.37959184,81.0122449,47.92519173,73.86116261,81.47428571
256,2015-06-21,2.281132094,2.63018857,0.555224725,93.99433962,52.33584906,124.4773585,54.96603774,63.86981132,91.71320755,83.24716981,45.21323577,74.10614795,80.68830189
257,2015-06-22,2.1612913,3.370967626,0.578709428,93.9483871,52.00967742,125.6258065,55.38064516,63.90967742,91.78709677,83.30645161,46.900748,74.60452348,84.3916129
258,2015-07-01,2.103999648,2.524000244,0.547114293,91.616,51.836,121.36,54.36,62.932,89.512,81.64,45.29698012,74.20828136,82.4
259,2015-07-02,2.229069819,2.830232214,0.565674477,93.31976744,51.52790698,124.2104651,54.35813953,63.25232558,91.09069767,82.65813953,45.07274736,73.90577421,87.61162791
260,2015-07-03,2.316666396,3.260784222,0.542221893,91.87941176,51.97843137,122.3539216,55.23921569,63.75196078,89.5627451,80.78627451,47.33874906,73.68381414,86.53647059
261,2015-07-06,2.283168604,3.13069308,0.527465978,89.9009901,51.37722772,119.8950495,54.50792079,63.85445545,87.61782178,79.13366337,47.41854784,71.75564539,86.0819802
262,2015-07-07,1.811267159,2.301408418,0.516181142,87.02222222,51.18333333,114.5902778,53.51944444,63.22777778,85.175,78.49305556,46.70895043,71.6490445,84.3375
263,2015-07-08,1.758823399,2.567646963,0.545313536,87.76666667,50.60980392,117.4176471,53.17745098,63.44411765,86.00784314,79.45784314,47.02881736,73.31029308,82.7
264,2015-07-09,1.723529822,2.555882394,0.563852056,88.49705882,50.55784314,118.6823529,53.11372549,63.31568627,86.77352941,80.29803922,45.32994174,73.03924488,82.64882353
265,2015-07-10,1.664934923,2.141558164,0.540532451,88.08831169,51.23766234,115.9350649,53.37922078,62.68311688,86.42337662,80.14285714,45.30642756,73.49739033,79.90103896
266,2015-07-13,1.78958338,2.460824826,0.550182532,88.89793814,51.03505155,118.3865979,53.49587629,63.6443299,87.0814433,80.32061856,45.72318272,73.53237118,87.72206186
267,2015-07-14,1.786458419,2.320833245,0.554046451,89.39583333,51.09895833,119.021875,53.41979167,63.58854167,87.609375,80.85208333,45.11094278,73.93950101,88.060625
268,2015-07-15,1.783495117,2.637864307,0.568172983,89.25825243,50.5776699,119.6359223,53.21553398,63.74271845,87.47475728,80.78640777,43.94219185,73.067125,80.14912621
269,2015-07-16,1.795145796,2.609708874,0.586064589,90.52524272,50.6407767,121.5582524,53.25048544,63.81941748,88.73009709,81.93980583,42.43509873,73.01338597,85.3568932
270,2015-07-17,1.74563066,2.58834976,0.569026657,89.14466019,50.59029126,119.6330097,53.17864078,63.6368932,87.39902913,80.78737864,44.79786693,73.29738899,83.69669903
271,2015-07-20,1.667999966,2.552475311,0.550913854,87.47821782,50.58712871,116.5584158,53.13960396,63.0970297,85.78217822,79.61584158,44.61625893,72.98216759,81.06871287
272,2015-07-21,1.855101918,2.575510373,0.560169895,89.00102041,50.8377551,119.0153061,53.41326531,63.69183673,87.14591837,80.38877551,45.81645645,73.99458359,82.31734694
273,2015-07-22,1.855263458,2.243421007,0.562213986,90.39350649,51.27272727,120.0532468,53.55194805,63.01558442,88.48831169,81.41948052,44.45495769,74.40513129,83.64363636
274,2015-07-23,1.780263105,2.427631579,0.541018205,88.01842105,50.91052632,117.0092105,53.33815789,63.10657895,86.23815789,79.60131579,47.49635358,73.46793939,82.70789474
275,2015-07-27,1.582178929,2.533333195,0.578995102,88.7245098,50.64901961,118.3215686,53.18235294,60.93235294,87.11666667,81.01176471,42.76774885,73.19115096,80.85235294
276,2015-07-28,1.558241874,2.259340388,0.566846095,88.83076923,50.78351648,118.0571429,53.04285714,61.14175824,87.27252747,81.28901099,41.70979123,72.60677713,84.53626374
277,2015-07-29,1.475293956,2.274418716,0.520842578,84.93372093,50.64186047,111.6686047,52.91627907,61.90813953,83.43837209,77.80465116,44.91877131,71.32244157,86.77232558
278,2015-07-30,1.529545428,2.24772696,0.520199155,85.00568182,50.76818182,111.7636364,53.01590909,61.84090909,83.47613636,77.90340909,44.16355272,71.696435,85.16136364
279,2015-07-31,1.43069313,2.430392209,0.517642467,84.44117647,50.52647059,110.7686275,52.95686275,61.52058824,82.99313725,77.65686275,45.66976618,72.44016744,84.31294118
280,2015-08-03,1.972277564,2.855445925,0.59676654,93.29306931,50.59207921,125.3029703,53.44752475,62.12376238,91.32079208,83.55445545,43.16849693,73.6801625,85.90019802
281,2015-08-04,2.005455146,2.960909308,0.551564258,88.56818182,50.23727273,119.33,53.19818182,62.20363636,86.56272727,79.04181818,47.87192105,72.21090963,83.71236364
282,2015-08-05,1.956863096,2.884314142,0.537274043,86.85686275,50.1245098,117.1470588,53.00882353,62.14019608,84.9,77.75588235,48.07724321,72.43515763,80.91235294
283,2015-08-10,1.893826989,2.944444257,0.537127757,86.56790123,50.04444444,117.0938272,52.98888889,62.65555556,84.67407407,77.76296296,48.80263338,72.65773571,83.83555556
284,2015-08-11,2.006862264,2.951961022,0.546228447,88.35,50.16372549,119.15,53.11568627,62.53921569,86.34313725,78.83039216,49.44996706,73.46380291,83.18705882
285,2015-08-12,1.948038734,2.873529177,0.542739003,87.6254902,50.24215686,118.0705882,53.11568627,62.75098039,85.67745098,78.48823529,49.03897693,73.18300779,82.00647059
286,2015-08-13,1.88823505,2.46176447,0.538758419,87.23235294,50.66960784,117.145098,53.13137255,62.82156863,85.34411765,78.28823529,48.86544341,72.97984592,82.54117647
287,2015-08-18,1.893332995,2.517142883,0.583274506,91.66571429,50.83619048,122.0666667,53.35333333,63.4952381,89.77238095,82.10380952,49.66309883,76.39456093,91.60742857
288,2015-08-19,1.794285943,2.46476179,0.595326367,92.11047619,51.78285714,122.6114286,54.24761905,63.78285714,90.31619048,83.03333333,51.14879761,78.21627461,92.06171429
289,2015-08-20,1.989583969,2.580208456,0.577064305,91.9,51.2125,122.3229167,53.79270833,63.5,89.91041667,81.9125,49.30630427,75.64993796,91.480625
290,2015-08-21,1.5895236,2.198095373,0.568492217,87.56952381,50.95809524,116.312381,53.15619048,62.57904762,85.98,79.7447619,48.18027076,74.81694863,85.20457143
291,2015-08-24,2.192381278,2.72000017,0.518057973,87.92761905,50.71714286,117.2342857,53.43714286,63.78666667,85.7352381,77.44380952,49.37740469,71.3880081,84.96114286
292,2015-08-25,2.197143117,2.81047622,0.520750715,88.05809524,50.29428571,117.4838095,53.1047619,63.22380952,85.86095238,77.37619048,50.39705582,71.59862819,85.21657143
293,2015-08-26,2.137383573,2.682243207,0.530702617,88.55233645,50.72803738,117.6299065,53.41028037,63.18878505,86.41495327,78.35327103,48.80743493,71.80394564,84.84429907
294,2015-08-31,2.064285902,2.726530313,0.533505189,88.38469388,50.37959184,117.5418367,53.10612245,62.99795918,86.32040816,78.22346939,49.27831432,71.78248453,87.24163265
295,2015-09-01,2.11759284,2.788888648,0.52761976,88.59444444,50.63796296,117.8898148,53.42685185,63.15925926,86.47685185,78.13055556,51.17260454,72.61548198,88.02333333
296,2015-09-02,2.199073935,2.887963013,0.51993527,88.09074074,50.30277778,117.4675926,53.19074074,63.2462963,85.89166667,77.29259259,52.58157585,72.44925743,88.24
297,2015-09-03,1.987037167,2.682407554,0.528064695,87.4712963,50.57592593,116.7296296,53.25833333,62.74537037,85.48425926,77.64444444,53.29158161,73.28979467,90.17666667
298,2015-09-04,2.06551781,2.596551831,0.554088575,90.49310345,50.8137931,119.9103448,53.41034483,62.18965517,88.42758621,80.3862069,52.76182579,75.43976279,93.48551724
299,2015-09-07,1.717925104,2.32990675,0.573201255,89.01588785,51.10654206,119.1,53.4364486,62.57757009,87.27943925,80.36542056,49.50622249,74.87237186,87.58299065
300,2015-09-08,1.477359042,2.106481163,0.540417009,85.06574074,50.91111111,112.7101852,53.01759259,62.04166667,83.55740741,77.81203704,47.92679519,72.76103182,82.425
301,2015-09-09,1.509345716,2.128703966,0.560120538,86.49722222,50.87222222,115.4444444,53.00092593,62.28703704,84.97314815,78.9537037,47.82409589,73.57276625,85.18
302,2015-09-10,1.993877716,2.520408279,0.535233925,88.08265306,50.77040816,116.9714286,53.29081633,62.41836735,86.08877551,78.4244898,50.08227995,72.95919372,82.38163265
303,2015-09-11,1.650467202,2.242592533,0.530386163,85.3037037,50.65185185,112.537963,52.89444444,61.79907407,83.63703704,77.40092593,45.65904532,71.26196505,83.675
304,2015-09-14,2.270690255,2.734483069,0.525241626,89.30517241,50.53793103,118.912069,53.27241379,62.81206897,87.03448276,78.45,51.80570352,72.387576,87.73172414
305,2015-09-15,2.060377938,2.519811312,0.518372071,87.31981132,51.06698113,114.990566,53.58679245,62.76132075,85.25943396,77.51981132,48.04805698,71.09740106,81.54754717
306,2015-09-16,1.721568531,2.171568772,0.54418743,86.88921569,50.9127451,115.2078431,53.08431373,62.52941176,85.16764706,78.65,45.08948667,71.90135824,82.48117647
307,2015-09-18,2.053763111,2.517204451,0.520778856,87.45591398,51.66989247,116.4516129,54.18709677,63.59247312,85.40215054,77.7516129,49.49110058,71.56675385,83.95806452
308,2015-09-21,1.974603548,2.353968179,0.499137446,84.92380952,52.15555556,112.6761905,54.50952381,64.91587302,82.94920635,75.90952381,48.64707978,70.37405266,82.17142857
309,2015-09-22,2.006862931,2.420588287,0.498914141,84.90882353,51.6754902,113.5362745,54.09607843,65.18333333,82.90196078,75.60588235,52.2593204,70.91094961,85.68235294
310,2015-09-23,2.216161627,2.604040583,0.515266212,88.61212121,51.68787879,117.6070707,54.29191919,64.40808081,86.3959596,78.1020202,53.67972673,73.65957645,89.55090909
311,2015-09-24,1.706122578,2.207142893,0.560877231,89.16734694,52.18367347,118.2520408,54.39081633,63.52244898,87.46122449,80.74387755,49.55746299,75.87299631,90.00959184
312,2015-09-28,1.713861688,2.227450994,0.556675118,88.34411765,52.16568627,117.7578431,54.39313725,63.77745098,86.61078431,79.94901961,47.77416655,74.02148556,85.73529412
313,2015-09-29,2.243137424,2.750980305,0.529141974,89.93921569,51.49313725,119.3637255,54.24411765,63.59117647,87.69607843,79.16078431,54.13656169,74.72086153,86.20823529
314,2015-10-05,1.815842139,2.325490212,0.541915751,87.91764706,52.15294118,117.0343137,54.47843137,63.71862745,86.08235294,79.14901961,49.07057011,74.21445925,83.24882353
315,2015-10-06,2.25196135,2.806862742,0.520882113,88.76862745,51.31078431,118.0627451,54.11764706,63.24411765,86.51666667,78.12156863,54.00913168,73.64704836,84.53
316,2015-10-07,2.354902439,2.838235493,0.524111147,89.99215686,51.36960784,119.4843137,54.20784314,63.44705882,87.6372549,78.82058824,54.49655001,74.49836104,86.82588235
317,2015-10-08,2.355881871,2.814706021,0.50828843,89.3,51.97941176,117.8588235,54.79411765,63.62647059,86.94411765,78.14411765,53.38695003,73.63424226,82.42117647
318,2015-10-09,2.373493965,2.785542365,0.518558667,89.87951807,51.86024096,118.8674699,54.64578313,63.5313253,87.5060241,78.71084337,54.17819713,74.27296799,85.03493976
319,2015-10-12,2.362744876,2.931372805,0.526918377,91.60098039,53.06862745,120.8235294,56,64.67254902,89.23823529,80.23039216,52.57094118,75.42081445,83.18176471
320,2015-10-13,1.941177441,2.460784168,0.509949573,86.43431373,51.87352941,114.4715686,54.33431373,63.61078431,84.49313725,77.10392157,53.57195603,73.40037286,87.70294118
321,2015-10-19,2.109649052,2.575438911,0.529808398,87.66140351,51.14561404,117.0745614,53.72105263,63.5877193,85.55175439,77.66578947,52.87247254,73.17699115,86.59526316
322,2015-10-20,1.946902921,2.434513922,0.555240385,87.88584071,50.10973451,118.0460177,52.54424779,62.49557522,85.93893805,78.49911504,51.13316212,73.24987189,87.13734513
323,2015-10-21,2.039473884,2.486842637,0.557581548,88.48859649,49.98947368,118.7096491,52.47631579,62.23157895,86.44912281,78.79298246,50.82801011,73.40095781,87.65
324,2015-10-22,1.782242388,2.285981504,0.517903706,84.63981481,50.30925926,112.5175926,52.62037037,61.76666667,82.83518519,76.09074074,49.84548526,70.80414858,86.85166667
325,2015-10-26,2.02368446,2.494737065,0.52531541,85.6745614,50.07192982,114.8701754,52.56666667,63.17105263,83.65087719,76.21929825,52.33006278,71.52992537,84.92
326,2015-10-27,2.211710891,2.593693918,0.525862392,86.96306306,49.97657658,116.3189189,52.57027027,62.74684685,84.75135135,76.68918919,54.18179539,72.45474456,86.52540541
327,2015-10-28,1.810526408,2.240351463,0.552081021,85.86666667,49.85175439,115.6078947,52.09210526,62.36578947,84.05614035,77.39912281,50.10496818,72.52225054,86.63631579
328,2015-10-29,1.766666188,2.254955471,0.565528267,86.58558559,49.83513514,116.7063063,52.09009009,62.33603604,84.81891892,78.15135135,50.54264945,73.56734919,85.45513514
329,2015-10-30,1.805660746,2.284906349,0.567369395,87.15471698,49.78207547,117.4754717,52.06698113,62.35283019,85.3490566,78.50754717,50.97232416,73.64075161,85.86415094
330,2015-11-02,1.80363679,2.320721118,0.572132446,87.83693694,49.92432432,118.072973,52.24504505,62.47567568,86.01441441,79.0981982,50.85188477,74.72906563,84.4172973
331,2015-11-03,2.181052595,2.675789479,0.539965681,89.20315789,50.50315789,118.7905263,53.17894737,62.58315789,87.02210526,78.54421053,52.56289365,74.4098442,82.33557895
332,2015-11-04,2.24504536,2.753153345,0.535020404,88.84054054,49.56486486,118.7459459,52.31801802,62.82162162,86.5954955,77.99009009,54.50546706,74.23647965,83.48486486
333,2015-11-05,1.975247146,2.438614112,0.528234194,85.76633663,49.76633663,115.3326733,52.2049505,63.17029703,83.79108911,76.4029703,55.83963419,73.78450905,84.5760396
334,2015-11-06,1.782178297,2.70396053,0.527510359,84.12178218,49.48514851,112.9336634,52.18910891,62.54653465,82.33960396,75.85049505,53.51334805,72.57167383,83.6029703
335,2015-11-09,2.361957123,2.85434777,0.478869278,85.31195652,50.56195652,113.473913,53.41630435,63.26304348,82.95,74.58152174,52.38462526,70.5390954,75.95913043
336,2015-11-11,2.712244778,3.141666656,0.487497823,87.1122449,51.21632653,115.2265306,54.42857143,64.08571429,84.4,75.36122449,52.39136712,72.059018,75.37632653
337,2015-11-12,2.566972572,3.588073375,0.502829555,87.63027523,50.20183486,117.1504587,53.78990826,63.12110092,85.06330275,75.86146789,57.53086898,73.19931065,82.93174312
338,2015-11-13,2.394898232,3.119387573,0.439702934,78.48061224,48.80816327,106.6734694,51.92755102,61.48979592,76.08571429,68.18163265,56.7652776,65.19758882,80.22714286
339,2015-11-16,2.67391248,3.028985732,0.473231021,85.85362319,50.27681159,114.3898551,53.3057971,63.88115942,83.17971014,73.99710145,53.66429425,69.62174751,75.52347826
340,2015-11-18,2.86333338,3.213332883,0.47209136,86.92666667,50.84333333,113.8566667,54.05666667,64.55,84.06333333,74.49,55.82026033,71.14080542,75.674
341,2015-11-19,2.678095279,3.527618916,0.489898571,88.96857143,51.98666667,117.8504762,55.51428571,65.80380952,86.29047619,76.54952381,56.23156354,74.14949055,78.68685714
342,2015-11-25,1.650942815,2.347170198,0.511421848,82.39433962,50.02830189,108.4641509,52.3754717,61.6490566,80.74339623,74.62075472,47.91910306,67.27153857,77.36679245
343,2015-11-26,2.090291735,2.742718597,0.507197032,84.34271845,49.76990291,112.5902913,52.51262136,63.32427184,82.25242718,74.58932039,50.609022,68.11313418,79.24912621
344,2015-11-27,1.821348548,2.389887775,0.539510318,85.08888889,50.00666667,113.9588889,52.42777778,62.98,83.24444444,76.47888889,51.66850444,70.50905368,81.122
345,2015-11-30,1.857142852,2.547619376,0.550110566,86.13619048,49.76571429,115.9571429,52.31333333,63.80761905,84.27904762,77.20285714,51.43181866,71.40309618,78.56171429
346,2015-12-01,2.326471372,2.890196149,0.503517028,86.52647059,50.88039216,114.8176471,53.77058824,64.22745098,84.2,75.63235294,54.22680122,70.28667099,77.42176471
347,2015-12-02,2.10303004,2.781818428,0.527231167,87.16767677,50.53030303,116.2383838,53.31212121,63.21717172,85.06464646,77.05353535,51.94307649,71.27168105,76.93454545
348,2015-12-03,2.612871467,3.287128714,0.483277677,87.3980198,51.11980198,115.8564356,54.40693069,64.97029703,84.78514851,74.93168317,57.01354381,70.16860277,78.27247525
349,2015-12-04,2.332381046,3.035238185,0.48542732,84.99809524,50.6752381,112.7504762,53.71047619,64.03714286,82.66571429,74.02,51.44319655,66.83773717,78.44342857
350,2015-12-07,2.543333312,3.161666807,0.485638876,86.53166667,51.115,114.4983333,54.27666667,64.74166667,83.98833333,74.595,51.38256047,67.7866082,76.031
351,2015-12-08,2.644927001,3.192753555,0.476576343,85.66086957,49.68695652,114.0130435,52.87971014,65.32463768,83.01594203,73.2884058,54.30726435,66.67511425,78.94347826
352,2015-12-09,2.297115689,2.882692343,0.518256781,87.41346154,50.60961538,116.6480769,53.49230769,64.45673077,85.11634615,76.49230769,52.08315871,69.76145413,78.17173077
353,2015-12-10,2.045714741,2.660952764,0.55176959,88.92095238,50.45809524,118.9742857,53.11904762,63.96285714,86.8752381,78.99142857,51.6156784,72.49413596,80.48342857
354,2015-12-11,2.149056776,2.757547313,0.526234644,87.74056604,50.59056604,117.1537736,53.34811321,64.2245283,85.59150943,77.32735849,54.05795186,71.84247207,81.09245283
355,2015-12-14,2.175238263,2.843809869,0.547314718,89.53809524,49.94095238,119.4495238,52.7847619,64.73047619,87.36285714,78.9552381,52.05847841,72.37070173,84.56685714
356,2015-12-15,2.234654252,2.8831684,0.546096726,89.56138614,50.00891089,119.0059406,52.89207921,64.27524752,87.32673267,78.8039604,52.70030393,72.27585012,83.61722772
357,2015-12-17,2.384615164,3.190384571,0.478344986,83.97692308,50.21730769,111.8644231,53.40769231,63.67788462,81.59230769,72.84038462,50.13705142,65.31968809,77.76673077
358,2015-12-18,2.334615842,2.923076775,0.49667323,85.6125,50.71346154,114.0769231,53.63653846,64.38076923,83.27788462,74.77692308,51.33602287,67.95910731,79.46634615
359,2015-12-21,1.87500014,2.561905125,0.508628167,82.36190476,49.60095238,111.2514286,52.16285714,63.3847619,80.4647619,73.67047619,49.33663663,66.82731013,80.81257143
360,2015-12-22,1.991666997,2.652777675,0.49515799,83.11944444,50.24722222,110.1777778,52.9,62.75277778,81.12777778,73.96111111,47.69619142,65.61167905,77.42
361,2015-12-23,2.180189085,2.798113258,0.485163912,82.91792453,50.01792453,110.990566,52.81603774,63.45,80.73773585,72.92830189,49.3440383,65.34608922,78.48754717
362,2015-12-24,2.618094887,3.268571284,0.479977325,85.60095238,50.67714286,113.9847619,53.94571429,64.60095238,82.98285714,73.56095238,49.21162682,64.50032089,78.87028571
363,2015-12-28,2.410377782,3.063207231,0.482578771,84.35377358,50.47924528,112.5056604,53.54245283,64.36226415,81.94339623,73.27169811,49.32418905,64.87624595,76.14415094
364,2015-12-29,2.424762098,3.02285683,0.491807384,84.67142857,50.32761905,113.1504762,53.35047619,64.18761905,82.24666667,73.68,49.86967549,65.46584636,76.70857143
365,2015-12-30,2.77766996,3.148543638,0.432478044,80.85339806,50.57864078,107.7718447,53.72718447,64.94174757,78.07572816,68.76407767,49.73079831,60.11596733,77.13805825
366,2015-12-31,2.731428315,3.412380862,0.440887357,81.27238095,50.14666667,108.9361905,53.55904762,65.25238095,78.54095238,69.15333333,49.35033706,60.29503771,76.232
367,2016-01-01,2.569697212,3.28080838,0.454702779,81.0010101,49.29292929,108.8989899,52.57373737,64.72222222,78.43131313,69.73434343,51.59152029,62.43144482,74.76363636
368,2016-01-04,2.787499726,3.596153704,0.443242938,81.32115385,49.95288462,108.9730769,53.54903846,65.13942308,78.53365385,69.10096154,48.469615,59.20473703,76.34576923
369,2016-01-05,2.791428487,3.758095162,0.448141472,81.53238095,49.91238095,109.4247619,53.67047619,65.16095238,78.74095238,69.39142857,49.10140319,60.06025438,75.57371429
370,2016-01-06,2.723809448,3.580000116,0.468543906,83.93047619,50.24761905,112.1333333,53.82761905,65.34571429,81.20666667,71.79619048,50.25055055,63.17872975,76.90057143
371,2016-01-07,2.679797535,3.373737294,0.483981806,85.77777778,50.53838384,114.3606061,53.91212121,65.41919192,83.0979798,73.73838384,51.37074406,65.84375984,76.57090909
372,2016-01-08,2.880487944,3.399999466,0.466110301,86.92682927,51.59268293,114.802439,54.99268293,66.04390244,84.04634146,73.9097561,54.30408317,66.74140835,80.95121951
373,2016-01-11,2.738461059,3.388461519,0.46395918,83.50961538,50.45480769,111.4923077,53.84326923,65.08076923,80.77115385,71.51634615,46.96718241,60.61134153,76.33192308
374,2016-01-12,2.808571443,3.491428369,0.462338778,83.84380952,50.18857143,112.0685714,53.68,64.46761905,81.0352381,71.46095238,49.28910364,62.05979981,76.83885714
375,2016-01-14,2.911236193,3.433707891,0.447033644,82.51797753,49.79438202,110.241573,53.22808989,64.81460674,79.60674157,69.83370787,51.01285711,61.47009896,78.72314607
376,2016-01-18,2.738094801,3.377142697,0.489582332,87.15714286,50.86952381,115.9352381,54.24666667,65.10285714,84.41904762,74.8952381,50.93989477,66.79085766,79.12228571
377,2016-01-19,2.780612543,3.336734579,0.495872914,88.3122449,51.29285714,116.4357143,54.62959184,65.35816327,85.53163265,75.87244898,53.30422548,69.26384081,79.27571429
378,2016-01-20,2.606556882,3.132787049,0.504754073,87.86721311,50.92295082,115.8508197,54.0557377,64.29836066,85.26065574,76.19344262,51.53749739,68.9709645,78.83540984
379,2016-01-21,2.542373786,3.06271201,0.514928682,89.08474576,51.19491525,118.0254237,54.25762712,64.3779661,86.54237288,77.42542373,51.41580915,70.59449181,78.78779661
380,2016-01-22,2.585858432,3.088888879,0.491560068,86.75454545,50.8,114.9747475,53.88888889,64.98383838,84.16868687,75.11616162,50.1287797,67.08780985,78.00727273
381,2016-01-25,2.561904906,3.1361904,0.509781394,87.85333333,51.08,116.8961905,54.21619048,65.30571429,85.29142857,76.24666667,50.93984359,68.89482107,81.284
382,2016-01-27,2.300000502,2.844761913,0.531239649,87.71809524,50.54380952,117.2714286,53.38857143,64.72,85.41809524,77.24,48.6109292,68.54934015,83.91542857
383,2016-01-28,2.328571718,2.984762243,0.518165374,86.1647619,50.05714286,115.4761905,53.04190476,64.64095238,83.83619048,75.63809524,49.19901201,67.61618142,83.12514286
384,2016-01-29,2.297143329,2.929524308,0.513460415,84.85619048,49.95238095,113.8942857,52.88190476,64.20571429,82.55904762,74.62190476,49.00927917,67.09061298,83.22628571
385,2016-02-01,2.741904704,3.161904971,0.460491823,83.53714286,50.85809524,111.4580952,54.02,65.15809524,80.7952381,71.63714286,44.02741181,59.38273725,80.936
386,2016-02-02,3.035238216,3.463809627,0.450649494,83.8952381,51.06190476,111.8266667,54.52571429,65.7,80.86,70.86380952,47.74182964,59.9170453,80.97028571
387,2016-02-03,3.004761629,3.335237888,0.451513712,84.09238095,51.05333333,112.012381,54.38857143,65.40761905,81.08761905,71.15333333,47.57751514,60.52839884,81.38514286
388,2016-02-04,3.066666025,3.486666415,0.456015725,85.32761905,51.62571429,113.3152381,55.11238095,66.17619048,82.26095238,72.06666667,49.63676382,62.62114643,81.33714286
